# time[S]; data[V]
2.504995899999999683e-07;6.099539999999999823e-02
2.505995899999999759e-07;6.023370000000000113e-02
2.506995899999999834e-07;6.057209999999999678e-02
2.507995899999999909e-07;6.106299999999999922e-02
2.508995899999999984e-07;6.061190000000000327e-02
2.509995900000000059e-07;5.939780000000000060e-02
2.510995900000000134e-07;5.867870000000000030e-02
2.511995900000000209e-07;5.876359999999999917e-02
2.512995899999999755e-07;5.951460000000000083e-02
2.513995899999999830e-07;5.926119999999999999e-02
2.514995899999999905e-07;5.919610000000000150e-02
2.515995899999999980e-07;5.965260000000000007e-02
2.516995900000000056e-07;5.887900000000000078e-02
2.517995900000000131e-07;5.922399999999999887e-02
2.518995899999999676e-07;5.853939999999999838e-02
2.519995899999999752e-07;5.884849999999999803e-02
2.520995899999999827e-07;5.856059999999999738e-02
2.521995899999999902e-07;5.888299999999999784e-02
2.522995899999999977e-07;5.826200000000000129e-02
2.523995900000000052e-07;5.779370000000000340e-02
2.524995900000000127e-07;5.786530000000000146e-02
2.525995900000000202e-07;5.690599999999999825e-02
2.526995899999999748e-07;5.846239999999999770e-02
2.527995899999999823e-07;5.655969999999999748e-02
2.528995899999999898e-07;5.708640000000000242e-02
2.529995899999999974e-07;5.771670000000000272e-02
2.530995900000000049e-07;5.719660000000000022e-02
2.531995900000000124e-07;5.722050000000000053e-02
2.532995899999999669e-07;5.634999999999999731e-02
2.533995899999999745e-07;5.779229999999999784e-02
2.534995899999999820e-07;5.816249999999999892e-02
2.535995899999999895e-07;5.566539999999999683e-02
2.536995899999999970e-07;5.602229999999999710e-02
2.537995900000000045e-07;5.524079999999999963e-02
2.538995900000000120e-07;5.564020000000000077e-02
2.539995900000000195e-07;5.654769999999999935e-02
2.540995899999999741e-07;5.656769999999999854e-02
2.541995899999999816e-07;5.582859999999999906e-02
2.542995899999999891e-07;5.543850000000000167e-02
2.543995899999999967e-07;5.545839999999999798e-02
2.544995900000000042e-07;5.615230000000000221e-02
2.545995900000000117e-07;5.624660000000000076e-02
2.546995900000000192e-07;5.583389999999999881e-02
2.547995899999999738e-07;5.548890000000000072e-02
2.548995899999999813e-07;5.471140000000000031e-02
2.549995899999999888e-07;5.547429999999999722e-02
2.550995899999999963e-07;5.592810000000000142e-02
2.551995900000000038e-07;5.551939999999999653e-02
2.552995900000000113e-07;5.460260000000000113e-02
2.553995900000000188e-07;5.564680000000000321e-02
2.554995899999999734e-07;5.379319999999999935e-02
2.555995899999999809e-07;5.346279999999999782e-02
2.556995899999999884e-07;5.506960000000000327e-02
2.557995899999999960e-07;5.533500000000000224e-02
2.558995900000000035e-07;5.482019999999999949e-02
2.559995900000000110e-07;5.399360000000000270e-02
2.560995900000000185e-07;5.363799999999999818e-02
2.561995899999999731e-07;5.411559999999999981e-02
2.562995899999999806e-07;5.505240000000000133e-02
2.563995899999999881e-07;5.361810000000000187e-02
2.564995899999999956e-07;5.414479999999999987e-02
2.565995900000000031e-07;5.334210000000000340e-02
2.566995900000000106e-07;5.375739999999999685e-02
2.567995900000000181e-07;5.385159999999999947e-02
2.568995899999999727e-07;5.344949999999999701e-02
2.569995899999999802e-07;5.308859999999999968e-02
2.570995899999999877e-07;5.340969999999999746e-02
2.571995899999999953e-07;5.308859999999999968e-02
2.572995900000000028e-07;5.395769999999999733e-02
2.573995900000000103e-07;5.307010000000000199e-02
2.574995900000000178e-07;5.127620000000000094e-02
2.575995899999999724e-07;5.291350000000000220e-02
2.576995899999999799e-07;5.286040000000000183e-02
2.577995899999999874e-07;5.272109999999999991e-02
2.578995899999999949e-07;5.372949999999999948e-02
2.579995900000000024e-07;5.176050000000000095e-02
2.580995880000000027e-07;5.196350000000000274e-02
2.581995880000000102e-07;5.208689999999999848e-02
2.582995880000000177e-07;5.254459999999999686e-02
2.583995879999999723e-07;5.022800000000000181e-02
2.584995879999999798e-07;5.232699999999999851e-02
2.585995879999999873e-07;5.134910000000000169e-02
2.586995879999999948e-07;5.115410000000000096e-02
2.587995880000000023e-07;5.148319999999999980e-02
2.588995880000000098e-07;5.093519999999999992e-02
2.589995880000000174e-07;5.105459999999999859e-02
2.590995879999999719e-07;5.059810000000000002e-02
2.591995879999999794e-07;5.161580000000000334e-02
2.592995879999999870e-07;4.976359999999999811e-02
2.593995879999999945e-07;4.941190000000000165e-02
2.594995880000000020e-07;5.001300000000000190e-02
2.595995880000000095e-07;5.000369999999999815e-02
2.596995880000000170e-07;5.046149999999999941e-02
2.597995879999999716e-07;5.047080000000000316e-02
2.598995879999999791e-07;4.920630000000000143e-02
2.599995879999999866e-07;4.967860000000000331e-02
2.600995879999999941e-07;5.055169999999999803e-02
2.601995880000000016e-07;5.085950000000000193e-02
2.602995880000000091e-07;4.991349999999999953e-02
2.603995880000000167e-07;5.044420000000000154e-02
2.604995879999999712e-07;4.922619999999999774e-02
2.605995879999999787e-07;5.006479999999999958e-02
2.606995879999999863e-07;4.974370000000000180e-02
2.607995879999999938e-07;5.006340000000000096e-02
2.608995880000000013e-07;5.014300000000000007e-02
2.609995880000000088e-07;5.044690000000000285e-02
2.610995880000000163e-07;5.003690000000000221e-02
2.611995879999999709e-07;5.040970000000000173e-02
2.612995879999999784e-07;5.046939999999999760e-02
2.613995879999999859e-07;5.043099999999999666e-02
2.614995879999999934e-07;4.926200000000000023e-02
2.615995880000000009e-07;4.887849999999999834e-02
2.616995880000000084e-07;4.938139999999999891e-02
2.617995880000000160e-07;5.025049999999999656e-02
2.618995879999999705e-07;5.112619999999999665e-02
2.619995879999999780e-07;4.802010000000000306e-02
2.620995879999999856e-07;4.944250000000000034e-02
2.621995879999999931e-07;4.949019999999999808e-02
2.622995880000000006e-07;4.889050000000000340e-02
2.623995880000000081e-07;4.990019999999999872e-02
2.624995880000000156e-07;4.890509999999999996e-02
2.625995879999999702e-07;5.032079999999999886e-02
2.626995879999999777e-07;4.833849999999999952e-02
2.627995879999999852e-07;4.895290000000000058e-02
2.628995879999999927e-07;4.910010000000000069e-02
2.629995880000000002e-07;4.937480000000000341e-02
2.630995880000000077e-07;4.875909999999999966e-02
2.631995880000000153e-07;4.864500000000000074e-02
2.632995879999999698e-07;4.875519999999999854e-02
2.633995879999999773e-07;4.738320000000000032e-02
2.634995879999999849e-07;4.834909999999999902e-02
2.635995879999999924e-07;4.792190000000000338e-02
2.636995879999999999e-07;4.969989999999999825e-02
2.637995880000000074e-07;4.827349999999999697e-02
2.638995880000000149e-07;4.916249999999999787e-02
2.639995879999999695e-07;4.749860000000000193e-02
2.640995879999999770e-07;4.702490000000000142e-02
2.641995879999999845e-07;4.813019999999999798e-02
2.642995879999999920e-07;4.889450000000000046e-02
2.643995879999999995e-07;4.748399999999999843e-02
2.644995880000000070e-07;4.756889999999999730e-02
2.645995880000000146e-07;4.769759999999999972e-02
2.646995879999999691e-07;4.764190000000000091e-02
2.647995879999999766e-07;4.729030000000000039e-02
2.648995879999999842e-07;4.773609999999999659e-02
2.649995879999999917e-07;4.770429999999999809e-02
2.650995879999999992e-07;4.799880000000000119e-02
2.651995880000000067e-07;4.729830000000000145e-02
2.652995880000000142e-07;4.810899999999999899e-02
2.653995879999999688e-07;4.815139999999999698e-02
2.654995879999999763e-07;4.667459999999999665e-02
2.655995879999999838e-07;4.599400000000000016e-02
2.656995879999999913e-07;4.852299999999999669e-02
2.657995879999999988e-07;4.726240000000000302e-02
2.658995880000000063e-07;4.711649999999999866e-02
2.659995880000000139e-07;4.695060000000000205e-02
2.660995879999999684e-07;4.775469999999999715e-02
2.661995879999999759e-07;4.738320000000000032e-02
2.662995879999999835e-07;4.691479999999999956e-02
2.663995879999999910e-07;4.701829999999999898e-02
2.664995879999999985e-07;4.738579999999999876e-02
2.665995880000000060e-07;4.661230000000000234e-02
2.666995880000000135e-07;4.723990000000000133e-02
2.667995879999999681e-07;4.701829999999999898e-02
2.668995879999999756e-07;4.740040000000000225e-02
2.669995879999999831e-07;4.839419999999999833e-02
2.670995878000000005e-07;4.582939999999999930e-02
2.671995878000000080e-07;4.662020000000000053e-02
2.672995878000000155e-07;4.765520000000000173e-02
2.673995877999999701e-07;4.704089999999999661e-02
2.674995877999999776e-07;4.727970000000000089e-02
2.675995877999999851e-07;4.774140000000000328e-02
2.676995877999999926e-07;4.735530000000000295e-02
2.677995878000000001e-07;4.687100000000000294e-02
2.678995878000000076e-07;4.791259999999999963e-02
2.679995877899999971e-07;4.603249999999999703e-02
2.680995877900000046e-07;4.660029999999999728e-02
2.681995877999999772e-07;4.712179999999999841e-02
2.682995877999999848e-07;4.732220000000000176e-02
2.683995877999999923e-07;4.670119999999999827e-02
2.684995877999999998e-07;4.627259999999999707e-02
2.685995878000000073e-07;4.663090000000000290e-02
2.686995878000000148e-07;4.752909999999999774e-02
2.687995877999999694e-07;4.793519999999999726e-02
2.688995877999999769e-07;4.605370000000000297e-02
2.689995877999999844e-07;4.616119999999999945e-02
2.690995879999999821e-07;4.667330000000000090e-02
2.691995879999999896e-07;4.626469999999999888e-02
2.692995879999999971e-07;4.666800000000000115e-02
2.693995880000000046e-07;4.593429999999999735e-02
2.694995880000000121e-07;4.667330000000000090e-02
2.695995880000000196e-07;4.599799999999999722e-02
2.696995879999999742e-07;4.630709999999999688e-02
2.697995879999999817e-07;4.634429999999999800e-02
2.698995879999999892e-07;4.707800000000000179e-02
2.699995879999999967e-07;4.584270000000000012e-02
2.700995880000000043e-07;4.669990000000000252e-02
2.701995880000000118e-07;4.635620000000000018e-02
2.702995880000000193e-07;4.748800000000000243e-02
2.703995879999999739e-07;4.672769999999999702e-02
2.704995879999999814e-07;4.705279999999999879e-02
2.705995879999999889e-07;4.586919999999999886e-02
2.706995879999999964e-07;4.609479999999999827e-02
2.707995880000000039e-07;4.675159999999999733e-02
2.708995880000000114e-07;4.668390000000000040e-02
2.709995880000000189e-07;4.635489999999999750e-02
2.710995879999999735e-07;4.632440000000000169e-02
2.711995879999999810e-07;4.544730000000000297e-02
2.712995879999999885e-07;4.733539999999999970e-02
2.713995879999999960e-07;4.583870000000000305e-02
2.714995880000000036e-07;4.611339999999999884e-02
2.715995880000000111e-07;4.684050000000000019e-02
2.716995880000000186e-07;4.623809999999999726e-02
2.717995879999999732e-07;4.719740000000000046e-02
2.718995879999999807e-07;4.627130000000000132e-02
2.719995879999999882e-07;4.586389999999999911e-02
2.720995879999999957e-07;4.598470000000000335e-02
2.721995880000000032e-07;4.549509999999999665e-02
2.722995880000000107e-07;4.672369999999999995e-02
2.723995880000000182e-07;4.636420000000000124e-02
2.724995879999999728e-07;4.589449999999999780e-02
2.725995879999999803e-07;4.598730000000000179e-02
2.726995879999999878e-07;4.553220000000000184e-02
2.727995879999999953e-07;4.700109999999999705e-02
2.728995880000000029e-07;4.591039999999999704e-02
2.729995880000000104e-07;4.815669999999999673e-02
2.730995880000000179e-07;4.750530000000000030e-02
2.731995879999999725e-07;4.639340000000000130e-02
2.732995879999999800e-07;4.709390000000000104e-02
2.733995879999999875e-07;4.618110000000000270e-02
2.734995879999999950e-07;4.751589999999999980e-02
2.735995880000000025e-07;4.750789999999999874e-02
2.736995880000000100e-07;4.699310000000000292e-02
2.737995880000000175e-07;4.670250000000000096e-02
2.738995879999999721e-07;4.687229999999999869e-02
2.739995879999999796e-07;4.669059999999999877e-02
2.740995879999999871e-07;4.664809999999999790e-02
2.741995879999999946e-07;4.631770000000000331e-02
2.742995880000000022e-07;4.664940000000000059e-02
2.743995880000000097e-07;4.600590000000000235e-02
2.744995880000000172e-07;4.553089999999999915e-02
2.745995879999999718e-07;4.471490000000000187e-02
2.746995879999999793e-07;4.595679999999999904e-02
2.747995879999999868e-07;4.517129999999999757e-02
2.748995879999999943e-07;4.603510000000000241e-02
2.749995880000000018e-07;4.788470000000000226e-02
2.750995880000000093e-07;4.708999999999999991e-02
2.751995880000000168e-07;4.753179999999999905e-02
2.752995879999999714e-07;4.714039999999999897e-02
2.753995879999999789e-07;4.663880000000000109e-02
2.754995879999999864e-07;4.656450000000000172e-02
2.755995879999999939e-07;4.700639999999999680e-02
2.756995880000000015e-07;4.702630000000000005e-02
2.757995880000000090e-07;4.773879999999999790e-02
2.758995880000000165e-07;4.744949999999999862e-02
2.759995879999999711e-07;4.668529999999999902e-02
2.760995879999999786e-07;4.665869999999999740e-02
2.761995879999999861e-07;4.697579999999999811e-02
2.762995879999999936e-07;4.772819999999999840e-02
2.763995880000000011e-07;4.701960000000000167e-02
2.764995880000000086e-07;4.622620000000000201e-02
2.765995880000000161e-07;4.626330000000000026e-02
2.766995879999999707e-07;4.589050000000000074e-02
2.767995879999999782e-07;4.667459999999999665e-02
2.768995879999999857e-07;4.675030000000000158e-02
2.769995879999999932e-07;4.704620000000000329e-02
2.770995880000000008e-07;4.624079999999999857e-02
2.771995880000000083e-07;4.586130000000000068e-02
2.772995880000000158e-07;4.630709999999999688e-02
2.773995879999999704e-07;4.631910000000000194e-02
2.774995879999999779e-07;4.663479999999999709e-02
2.775995879999999854e-07;4.634429999999999800e-02
2.776995879999999929e-07;4.679939999999999795e-02
2.777995880000000004e-07;4.574849999999999750e-02
2.778995880000000079e-07;4.768440000000000178e-02
2.779995880000000154e-07;4.522570000000000062e-02
2.780995899999999773e-07;4.587589999999999724e-02
2.781995899999999848e-07;4.653129999999999766e-02
2.782995899999999923e-07;4.675689999999999708e-02
2.783995899999999998e-07;4.583609999999999768e-02
2.784995900000000073e-07;4.783029999999999921e-02
2.785995900000000148e-07;4.520049999999999762e-02
2.786995899999999694e-07;4.709660000000000235e-02
2.787995899999999769e-07;4.677950000000000164e-02
2.788995899999999844e-07;4.659769999999999884e-02
2.789995899999999919e-07;4.631369999999999931e-02
2.790995899999999995e-07;4.582409999999999956e-02
2.791995900000000070e-07;4.597009999999999985e-02
2.792995900000000145e-07;4.730890000000000095e-02
2.793995899999999691e-07;4.754370000000000124e-02
2.794995899999999766e-07;4.776799999999999796e-02
2.795995899999999841e-07;4.658040000000000097e-02
2.796995899999999916e-07;4.660170000000000284e-02
2.797995899999999991e-07;4.670520000000000227e-02
2.798995900000000066e-07;4.532660000000000161e-02
2.799995900000000141e-07;4.683249999999999913e-02
2.800995899999999687e-07;4.636019999999999724e-02
2.801995899999999762e-07;4.671449999999999908e-02
2.802995899999999837e-07;4.477330000000000199e-02
2.803995899999999912e-07;4.643049999999999955e-02
2.804995899999999988e-07;4.598069999999999935e-02
